state,bill_id,bill_url,title,status,date_of_last_action,author,topics,summary,history,year
Maryland,MD H    1391,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2025000H1391&ciq=urn:user:PA196471263&client_md=23cec10199187f9355f38dbf5765d68d&mode=current_text,Artificial Intelligence in Education,"Failed - Adjourned - Senate Education, Energy, and the Environment Committee",3/17/2025,Young C (D),"Education Use, Studies","Requires the State Department of Education, in consultation with the State Board of Education, and the Task Force on Artificial Intelligence in K-12 Education to develop or update certain guidance and strategies on artificial intelligence for county boards of education, requires the Department, in consultation with the Department of Information Technology, to develop and update annually a list of approved artificial intelligence tools.","02/07/2025 - INTRODUCED.
02/07/2025 - To HOUSE Committee on WAYS AND MEANS.
02/10/2025 - Hearing Scheduled 3/03 at 11:00 a.m.
02/26/2025 - Hearing cancelled.
02/26/2025 - Hearing Scheduled 3/06 at 1:00 p.m.
03/03/2025 - Hearing cancelled.
03/03/2025 - Hearing Scheduled 3/10 at 11:00 a.m.
03/05/2025 - Hearing cancelled.
03/05/2025 - Hearing Scheduled 3/11 at 1:00 p.m.
03/17/2025 - From HOUSE Committee on WAYS AND MEANS:  Reported as amended.
03/17/2025 - Committee amendment adopted on HOUSE floor.
03/17/2025 - Second reading passed with amendments.  To third reading.
03/17/2025 - Passed HOUSE.  *****To SENATE.
03/17/2025 - To SENATE Committee on EDUCATION, ENERGY, AND THE ENVIRONMENT.",2025
Maryland,MD H    1407,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2025000H1407&ciq=urn:user:PA196471263&client_md=4a6c862eee9bf428ed94e52e6933d655&mode=current_text,Voice and Visual Likeness Digital Replication Rights,Failed - Adjourned - House Economic Matters Committee,2/7/2025,Amprey (D),"Criminal Use, Private Sector Use","Establishes that each individual and a certain right holder have the right to authorize the use of the voice or visual likeness of the individual in a digital replica, provides that the right does not expire on the death of the individual and is transferable or licensable in a certain manner, provides that the right terminates after a certain period of time, requires an online service to designate an agent for certain purposes.","02/07/2025 - INTRODUCED.
02/07/2025 - To HOUSE Committee on ECONOMIC MATTERS.
02/07/2025 - Hearing Scheduled 3/04 at 1:00 p.m.",2025
Maryland,MD H    1425,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2025000H1425&ciq=urn:user:PA196471263&client_md=3e250bf44430c6086d331be90f27edc8&mode=current_text,Artificial Intelligence and Deepfake Representations,Failed - Adjourned - House Judiciary Committee,2/7/2025,Wilson (D),Criminal Use,"Prohibits a person from utilizing certain personal identifying information or engaging in certain conduct in order to cause certain harm, prohibits a person from using certain artificial intelligence or certain deepfake representations for certain purposes, provides that a person who is the victim of certain conduct may bring a civil action against a certain person.","02/07/2025 - INTRODUCED.
02/07/2025 - To HOUSE Committee on JUDICIARY.
02/10/2025 - Hearing Scheduled 3/06 at 1:00 p.m.
02/27/2025 - Hearing cancelled.
02/27/2025 - Hearing Scheduled 3/11 at 1:00 p.m.",2025
Maryland,MD H    1477,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2025000H1477&ciq=urn:user:PA196471263&client_md=d7b265be7ebbe7b76b88cce045e6f9af&mode=current_text,Consumer Reporting Agencies,Failed - Adjourned - House Economic Matters Committee,2/7/2025,Hill (D),Private Sector Use,"Establishes requirements for consumer reporting agencies that use algorithmic systems to assemble or evaluate consumer credit information on consumers for the purpose of furnishing consumer reports to third parties, requires the Commissioner of Financial Regulation of the State Department of Labor to establish certain assessment thresholds for algorithms, mandate regular training for human reviewers, and implement a certain whistleblower protection program.","02/07/2025 - INTRODUCED.
02/07/2025 - To HOUSE Committee on ECONOMIC MATTERS.
02/07/2025 - Hearing Scheduled 3/04 at 1:00 p.m.
03/03/2025 - Hearing cancelled.",2025
Massachusetts,MA S    35,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S35&ciq=urn:user:PA196471263&client_md=b345c16fcfc57a0c403a92347b24f299&mode=current_text,Electronic Monitoring Tools,Pending - Senate Ways and Means Committee,2/27/2025,Fernandes (D),"Audit, Impact Assessment, Effect on Labor/Employment, Private Sector Use",Promotes employee physical and mental health and wellbeing by limiting the use of electronic monitoring tools.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/13/2025 - Filed as Senate Docket 838
08/28/2025 - Scheduled hearing pending for: 09/11/2025.
10/16/2025 - From JOINT Committee on  ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY: Ought to pass.
10/16/2025 - To SENATE Committee on WAYS AND MEANS.",2025
Massachusetts,MA S    37,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S37&ciq=urn:user:PA196471263&client_md=fd298b9455331d56085deeba25a47e3e&mode=current_text,Artificial Intelligence Models and Safety,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Finegold (D),"Government Use, Oversight/Governance, Private Sector Use",Promotes economic development with emerging artificial intelligence models and safety.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 1909
08/28/2025 - Scheduled hearing pending for: 09/11/2025.
10/16/2025 - From Joint committee on Advanced Information Technology, the Internet and Cybersecurity: Accompanied by Bill S2630.",2025
Massachusetts,MA S    44,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S44&ciq=urn:user:PA196471263&client_md=50fff212e0f65cbd74e40665fd656cc7&mode=current_text,Election Communications,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Moore M (D),"Criminal Use, Elections",Relates to deceptive and fraudulent deepfakes in election communications.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 265
08/28/2025 - Scheduled hearing pending for: 09/11/2025.
10/16/2025 - From Joint committee on Advanced Information Technology, the Internet and Cybersecurity: Accompanied by Bill S2631.",2025
Massachusetts,MA S    46,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S46&ciq=urn:user:PA196471263&client_md=709b466377c7e8a0bf8968d5b6e9d17f&mode=current_text,Healthcare Decision Making,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Moore M (D),"Government Use, Health Use, Private Sector Use",Relates to the use of artificial intelligence and other software tools in healthcare decision-making.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 268
08/28/2025 - Scheduled hearing pending for: 09/11/2025.
10/16/2025 - From Joint committee on Advanced Information Technology, the Internet and Cybersecurity: Accompanied by Bill S2632.",2025
Massachusetts,MA S    48,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S48&ciq=urn:user:PA196471263&client_md=4c092d522193e2102cfe61522ce1196a&mode=current_text,AI Generated Child Sexual Abuse Material,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Moore M (D),,Relates to AI-generated child sexual abuse material.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/13/2025 - Filed as Senate Docket 678
08/28/2025 - Scheduled hearing pending for: 09/11/2025.
10/16/2025 - From Joint committee on Advanced Information Technology, the Internet and Cybersecurity: Accompanied by Bill S2633.",2025
Massachusetts,MA S    49,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S49&ciq=urn:user:PA196471263&client_md=2cbcaaf4ab1e5810aca7ec13cc3b8a81&mode=current_text,Annual Statewide Public Employee Cybersecurity Training,Pending - Senate Ways and Means Committee,2/27/2025,Moore M (D),"Cybersecurity, Government Use, Oversight/Governance",Implements annual statewide public employee cybersecurity training.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 873
03/24/2025 - Scheduled hearing pending for: 04/09/2025.
05/12/2025 - From Joint committee on Advanced Information Technology, the Internet and Cybersecurity: Accompanied by Bill S39.
05/12/2025 - From JOINT Committee on  ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY: Ought to pass.
05/12/2025 - To SENATE Committee on WAYS AND MEANS.",2025
Massachusetts,MA S    51,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S51&ciq=urn:user:PA196471263&client_md=add69b2151c2a4cd2fce10685e527fe9&mode=current_text,Social Media Algorithm Accountability and Transparency,Pending - Senate Ways and Means Committee,2/27/2025,Velis (D),"Oversight/Governance, Private Sector Use, Studies","Relates to social media, algorithm accountability, and transparency.","02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
04/09/2025 - Filed as Senate Docket 1313
08/28/2025 - Scheduled hearing pending for: 09/11/2025.
10/16/2025 - From JOINT Committee on  ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY: Ought to pass.
10/16/2025 - To SENATE Committee on WAYS AND MEANS.",2025
Massachusetts,MA H    74,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H74&ciq=urn:user:PA196471263&client_md=8e004d9ae992dee25f657d7e8f561ac3&mode=current_text,Contracting of Digital Replicas,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Chan (D),,Relates to the contracting of digital replicas.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 3986
08/28/2025 - Scheduled hearing pending for: 09/11/2025.",2025
Massachusetts,MA H    76,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H76&ciq=urn:user:PA196471263&client_md=8b169bae9489e57eb41cbf52de06c2c9&mode=current_text,Materially Deceptive Election Related Communications,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Farley-Bouvier (D),"Criminal Use, Elections",Relates to materially deceptive election-related communications.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/21/2025 - Filed as House Docket 1181
08/28/2025 - Scheduled hearing pending for: 09/11/2025.",2025
Massachusetts,MA H    77,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H77&ciq=urn:user:PA196471263&client_md=729d2bb6d6d8c544c2b36c9bc05ff1f5&mode=current_text,Use of Artificial Intelligence,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Farley-Bouvier (D),"Government Use, Impact Assessment, Effect on Labor/Employment, Private Sector Use",Regulates the use of artificial intelligence.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/18/2025 - Filed as House Docket 1458
08/28/2025 - Scheduled hearing pending for: 09/11/2025.",2025
Massachusetts,MA H    78,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H78&ciq=urn:user:PA196471263&client_md=fcd968ccc7331662418154394a8efdef&mode=current_text,Massachusetts Consumer Data Privacy Act,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Farley-Bouvier (D),,Establishes the Massachusetts Consumer Data Privacy Act.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/14/2025 - Filed as House Docket 2135
03/24/2025 - Scheduled hearing pending for: 04/09/2025.
11/17/2025 - From Joint committee on Advanced Information Technology, the Internet and Cybersecurity: Accompanied by Bill H4746.",2025
Massachusetts,MA H    81,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H81&ciq=urn:user:PA196471263&client_md=0046c47dd5e57947717747c0260fdd6a&mode=current_text,Artificial Intelligence Disclosures,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Howitt (R),"Notification, Private Sector Use",Relates to artificial intelligence disclosures.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/20/2025 - Filed as House Docket 1222.
08/28/2025 - Scheduled hearing pending for: 09/11/2025.",2025
Massachusetts,MA H    83,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H83&ciq=urn:user:PA196471263&client_md=827e961d6cd718a7aec861e1c95b5b21&mode=current_text,Special Legislative Commission,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Jones (R),"Energy, Studies",Relates to an investigation and study by a special legislative commission to study load growth due to AI and data centers.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 3378
08/28/2025 - Scheduled hearing pending for: 09/11/2025.",2025
Massachusetts,MA H    90,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H90&ciq=urn:user:PA196471263&client_md=2a2e8aa1b47d6a0e10893901699b3f65&mode=current_text,Provenance Regarding Artificial Intelligence,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Livingstone (D),"Notification, Private Sector Use, Provenance",Relates to provenance regarding artificial intelligence.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 1861
08/28/2025 - Scheduled hearing pending for: 09/11/2025.",2025
Massachusetts,MA H    94,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H94&ciq=urn:user:PA196471263&client_md=9a59d24c66e48d93692c7d8212dfb72b&mode=current_text,Transparency in Artificial Intelligence Systems,"Pending - Joint Committee on Advanced Info Technology, the Internet and Cybersecurity",2/27/2025,Paulino (D),"Notification, Private Sector Use, Responsible Use",Ensures accountability and transparency in artificial intelligence systems.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/14/2025 - Filed as House Docket 396
08/28/2025 - Scheduled hearing pending for: 09/11/2025.",2025
Massachusetts,MA H    97,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H97&ciq=urn:user:PA196471263&client_md=3f50d74b924b96d479166102b7d32c52&mode=current_text,Consumers Interactions With Artificial Intelligence,Pending - HOUSE,2/27/2025,Rogers D (D),"Audit, Education Use, Health Use, Housing, Impact Assessment, Private Sector Use, Responsible Use",Relates to consumers interactions with artificial intelligence systems.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 4053
08/28/2025 - Scheduled hearing pending for: 09/11/2025.",2025
Massachusetts,MA S    243,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S243&ciq=urn:user:PA196471263&client_md=2f66a17f72e7f54d01bac64b31d7c26c&mode=current_text,Simulates Human Conversation or Chatter,Pending - Senate Ways and Means Committee,2/27/2025,Finegold (D),"Criminal Use, Notification, Private Sector Use",Provides that simulates human conversation or chatter through text or voice interactions.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on CONSUMER PROTECTION AND PROFESSIONAL LICENSURE.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 2223
09/23/2025 - Scheduled hearing pending for: 10/01/2025.
11/19/2025 - From JOINT Committee on CONSUMER PROTECTION AND PROFESSIONAL LICENSURE:  Ought to pass.
11/19/2025 - To SENATE Committee on WAYS AND MEANS.",2025
Massachusetts,MA S    250,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S250&ciq=urn:user:PA196471263&client_md=cd1a7390f1d70b08458805a91c5d18c6&mode=current_text,Consumer Health Data,Pending - Joint Committee on Consumer Protection & Professional Licensure,2/27/2025,Kennedy R (D),"Health Use, Private Sector Use",Relates to consumer health data.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on CONSUMER PROTECTION AND PROFESSIONAL LICENSURE.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 1696
08/28/2025 - Scheduled hearing pending for: 09/08/2025.",2025
Massachusetts,MA S    264,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S264&ciq=urn:user:PA196471263&client_md=a62e9cca184b25fe54ec1b793a4d4770&mode=current_text,Artificial Intelligence Chatbots,Pending - Joint Committee on Consumer Protection & Professional Licensure,2/27/2025,Montigny (D),"Criminal Use, Notification, Private Sector Use",Protects consumers interacting with artificial intelligence chatbots.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on CONSUMER PROTECTION AND PROFESSIONAL LICENSURE.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 2592
09/23/2025 - Scheduled hearing pending for: 10/01/2025.",2025
Massachusetts,MA S    323,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S323&ciq=urn:user:PA196471263&client_md=f5ce79f457fc895ec257f5251e8a44ce&mode=current_text,Use To Personal Electronic Devices in Schools,Pending - Joint Committee on Education,2/27/2025,Crighton (D),Education Use,Prohibits the use to personal electronic devices in schools.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on EDUCATION.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/21/2025 - Filed as Senate Docket 1653
06/09/2025 - Scheduled hearing pending for: 06/17/2025.
07/10/2025 - From JOINT Committee on EDUCATION: Accompanied by Bill S2549.",2025
Massachusetts,MA HD   396,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000HD396&ciq=urn:user:PA196471263&client_md=03367e05363d7081a8c1f5804277bd7d&mode=current_text,Artificial Intelligence Systems,Pending - HOUSE,1/8/2025,Paulino (D),,Ensures accountability and transparency in artificial intelligence systems.,"01/08/2025 - FILED.
03/14/2025 - Assigned House Bill No. 94",2025
Massachusetts,MA S    429,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S429&ciq=urn:user:PA196471263&client_md=06a68f730136516bde3e3c6824494c7a&mode=current_text,Commission to Investigate AI in Education,Pending - Joint Committee on Education,2/27/2025,Oliveira (D),"Education Use, Studies",Establishes a commission to investigate AI in education.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on EDUCATION.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 1926
10/29/2025 - Scheduled hearing pending for: 11/12/2025.",2025
Massachusetts,MA H    461,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H461&ciq=urn:user:PA196471263&client_md=ece43d8991d08aa565f492ef2c57d330&mode=current_text,Consumer Health Data,Pending - Joint Committee on Consumer Protection & Professional Licensure,2/27/2025,Sabadosa (D),"Health Use, Private Sector Use",Relates to consumer health data.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on CONSUMER PROTECTION AND PROFESSIONAL LICENSURE.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/14/2025 - Filed as House Docket 715
08/28/2025 - Scheduled hearing pending for: 09/08/2025.",2025
Massachusetts,MA H    495,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H495&ciq=urn:user:PA196471263&client_md=f3dc02a684d627357e43dc23a8e7ca15&mode=current_text,Emissions from Artificial Intelligence,Pending - Joint Committee on Economic Development and Emerging Technologies,2/27/2025,Rogers D (D),"Energy, Studies",Relates to reducing emissions from artificial intelligence.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ECONOMIC DEVELOPMENT and EMERGING TECHNOLOGIES.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/20/2025 - Filed as House Docket 4192.
09/16/2025 - Scheduled hearing pending for: 09/25/2025.",2025
Massachusetts,MA H    614,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H614&ciq=urn:user:PA196471263&client_md=b16337ffaa42ec2bdaa9670dd57d62d2&mode=current_text,Artificial Intelligence Policies in Schools,Pending - Joint Committee on Education,2/27/2025,Jones (R),"Education Use, Education/Training",Relates to issuing guidance regarding setting policies for the use of AI in schools.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on EDUCATION.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/20/2025 - Filed as House Docket 3940
10/29/2025 - Scheduled hearing pending for: 11/04/2025.",2025
Massachusetts,MA H    666,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H666&ciq=urn:user:PA196471263&client_md=f58e3308f02d28bc139ef2db01ec0e92&mode=current_text,Use of Personal Electronic Devices on School Grounds,Pending - Joint Committee on Education,2/27/2025,Peisch (D),Education Use,Relates to the use of personal electronic devices on school grounds.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on EDUCATION.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/14/2025 - Filed as House Docket 3070
06/09/2025 - Scheduled hearing pending for: 06/17/2025.
11/17/2025 - From JOINT Committee on EDUCATION: Accompanied by Bill H4745.",2025
Massachusetts,MA H    846,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H846&ciq=urn:user:PA196471263&client_md=17214a18092194fb759cdba389677d0b&mode=current_text,Synthetic Media in Political Advertising,Pending - House Ways and Means Committee,2/27/2025,Jones (R),"Criminal Use, Elections",Relates to disclosure requirements for synthetic media in political advertising.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on ELECTION LAWS.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 3373
06/30/2025 - Scheduled hearing pending for: 07/08/2025.
09/02/2025 - From JOINT Committee on ELECTION LAWS:  Ought to pass.
09/02/2025 - To HOUSE Committee on WAYS AND MEANS.",2025
Massachusetts,MA SD   873,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000SD873&ciq=urn:user:PA196471263&client_md=84b62d3a3cc1b613f088a72d9063bfdc&mode=current_text,Cybersecurity and Artificial Intelligence,Pending - SENATE,1/15/2025,Moore M (D),Cybersecurity,Relates to cybersecurity and artificial intelligence.,"01/15/2025 - FILED.
03/12/2025 - Assigned Senate Bill No. 49",2025
Massachusetts,MA S    994,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S994&ciq=urn:user:PA196471263&client_md=f0e729ea7e34394a771f6e3c69e24d30&mode=current_text,Algorithmic Rent Setting,Pending - Joint Committee on Housing,2/27/2025,Friedman (D),"Housing, Private Sector Use",Prohibits algorithmic rent setting.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on HOUSING.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 1607
11/10/2025 - Scheduled hearing pending for: 11/19/2025.",2025
Massachusetts,MA S    1016,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S1016&ciq=urn:user:PA196471263&client_md=a926eff923eb0efc4341b56d88873f9d&mode=current_text,Algorithmic Rent Fixing,Pending - Joint Committee on Housing,2/27/2025,Moore M (D),"Housing, Private Sector Use",Establishes the preventing algorithmic rent fixing in the Rental Housing Market Act.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on HOUSING.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 1203
11/10/2025 - Scheduled hearing pending for: 11/19/2025.",2025
Massachusetts,MA S    1053,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S1053&ciq=urn:user:PA196471263&client_md=0b8309906022a455675f43e0b86603b2&mode=current_text,Facial Recognition Technology,Pending - Senate Ways and Means Committee,2/27/2025,Creem (D),Studies,Implements the recommendations of the special commission on facial recognition technology.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on the JUDICIARY.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 503
07/07/2025 - Scheduled hearing pending for: 07/15/2025.
09/29/2025 - From JOINT Committee on JUDICIARY:  Ought to pass.
09/29/2025 - To SENATE Committee on WAYS AND MEANS.",2025
Massachusetts,MA H    1136,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H1136&ciq=urn:user:PA196471263&client_md=905db804d5a0d000d261db7b379d767b&mode=current_text,Health Insurance Prior Authorization Process,Pending - Joint Committee on Financial Services,2/27/2025,Decker (D),"Health Use, Private Sector Use",Relates to the health insurance prior authorization process.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on FINANCIAL SERVICES.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
07/03/2025 - Scheduled hearing pending for: 07/15/2025.
10/20/2025 - From JOINT Committee on FINANCIAL SERVICES: Accompanied by H4616.",2025
Massachusetts,MA S    1174,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S1174&ciq=urn:user:PA196471263&client_md=464cdf1fe9424082cddfdb20c53be517&mode=current_text,Computer Generated Child Sexual Abuse Visual Materials,Pending - Joint Committee on The Judiciary,2/27/2025,Mark (D),,Protects minors from the creation of computer-generated child sexual abuse visual materials.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on the JUDICIARY.
02/27/2025 - HOUSE concurred in SENATE Committee reference.
03/12/2025 - Filed as Senate Docket 1993
06/12/2025 - Scheduled hearing pending for: 06/17/2025.",2025
Massachusetts,MA H    1210,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H1210&ciq=urn:user:PA196471263&client_md=f2e4bc97cd4d50b458112333820142c1&mode=current_text,Artificial Intelligence Health Communications,Pending - Joint Committee on Financial Services,2/27/2025,Jones (R),"Health Use, Private Sector Use",Relates to artificial intelligence health communications and informed patient consent.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on FINANCIAL SERVICES.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 3750
07/03/2025 - Scheduled hearing pending for: 07/15/2025.",2025
