country,year_month,paper_count,total_cites,paper_count_cumsum,cites_cumsum,Average,IFEval_Raw,IFEval,BBH_Raw,BBH,MATH_Lvl_5_Raw,MATH_Lvl_5,GPQA_Raw,GPQA,MUSR_Raw,MUSR,MMLU_PRO_Raw,MMLU_PRO,symbol,open,high,low,close,adjusted_close,volume,import_value,"Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)","Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)","Foreign direct investment, net (BoP, current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP (current US$),GDP growth (annual %),GDP per capita (current US$),High-technology exports (% of manufactured exports),High-technology exports (current US$),"Inflation, GDP deflator (annual %)",Research and development expenditure (% of GDP),Researchers in R&D (per million people),Scientific and technical journal articles,Technicians in R&D (per million people)
Germany,2023-01-01,3255,8096,8563.0,50820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,3117.574529474432,3142.369540127841,3098.3390669389205,3127.0408824573865,3127.0408824573865,13309100.0,14676201.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-02-01,419,2758,8982.0,53578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,3265.833508300781,3288.401013183594,3242.589001464844,3266.4744873046875,3266.4744873046875,11098500.0,14343112.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-03-01,487,4839,9469.0,58417.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3243.4912958559785,3268.3382515285325,3216.781759510869,3246.605659816576,3246.605659816576,0.0,16625868.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-04-01,413,2302,9882.0,60719.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3295.103325737847,3311.5172119140625,3275.6505669487847,3292.310560438368,3292.310560438368,21575400.0,14300208.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-05-01,611,2684,10493.0,63403.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3247.908613725142,3258.957286487926,3225.287253639915,3241.21543190696,3241.21543190696,19965300.0,15062609.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-06-01,802,3214,11295.0,66617.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3199.398193359375,3214.5604359019885,3180.679998224432,3198.424971147017,3198.424971147017,15856700.0,15775093.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-06-01,802,3214,11295.0,66617.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3199.398193359375,3214.5604359019885,3180.679998224432,3198.424971147017,3198.424971147017,15856700.0,15775093.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-07-01,631,3029,11926.0,69646.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3195.18140811012,3217.9262114025296,3179.6266973586307,3204.1623883928573,3204.1623883928573,0.0,14829680.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-08-01,520,1620,12446.0,71266.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3145.589992357337,3161.9330417798915,3124.467391304348,3139.5152004076085,3139.5152004076085,0.0,13869420.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-09-01,684,2355,13130.0,73621.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3070.761916387649,3086.750953311012,3051.713355654762,3065.783819289434,3065.783819289434,0.0,14684836.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-10-01,641,2651,13771.0,76272.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,2930.938631924716,2951.2963534268465,2903.716796875,2924.589999112216,2924.589999112216,0.0,14891038.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-11-01,566,1441,14337.0,77713.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3044.553178267045,3072.803633256392,3033.6372625177555,3060.240900213068,3060.240900213068,18385700.0,15423173.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2023-12-01,544,1344,14881.0,79057.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3279.4957725123354,3296.7110402960525,3268.0652626439146,3285.5568333675988,3285.5568333675988,0.0,13437455.0,57.21877280138016,49.15889391059135,56.67094105498009,48.96206309838422,72407214132.32199,19515498091.7767,4525703903627.531,-0.2664384100909132,54343.22650849581,17.850897902745118,255687490788.0,6.142916530247717,,,,
Germany,2024-01-01,1499,2044,16380.0,81101.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3286.2390691583805,3305.036809747869,3262.788651899858,3286.434093128551,3286.434093128551,0.0,14582932.0,,,,,,,,,,,,,,,,
Germany,2024-02-01,340,1025,16720.0,82126.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3382.9571591331846,3402.262381417411,3365.325706845238,3385.019066220238,3385.019066220238,15498300.0,14542821.0,,,,,,,,,,,,,,,,
Germany,2024-03-01,601,1211,17321.0,83337.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3426.3584838867187,3444.297021484375,3412.1329833984373,3429.738000488281,3429.738000488281,394201300.0,14805678.0,,,,,,,,,,,,,,,,
Germany,2024-04-01,414,671,17735.0,84008.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3327.0543038504466,3348.2690545944943,3300.002394903274,3318.6671549479165,3318.6671549479165,353047800.0,15279077.0,,,,,,,,,,,,,,,,
Germany,2024-05-01,548,796,18283.0,84804.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3387.517256303267,3405.712735262784,3368.868175159801,3390.1540971235795,3390.1540971235795,352763500.0,14058790.0,,,,,,,,,,,,,,,,
Germany,2024-06-01,605,700,18888.0,85504.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3363.95048828125,3387.8195068359373,3342.7054931640623,3362.8939697265623,3362.8939697265623,363586100.0,14065047.0,,,,,,,,,,,,,,,,
Germany,2024-07-01,562,741,19450.0,86245.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3344.9352284307065,3368.074813179348,3326.4939283288045,3346.270444123641,3346.270444123641,320908600.0,14940688.0,,,,,,,,,,,,,,,,
Germany,2024-08-01,439,338,19889.0,86583.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3306.087258078835,3324.985018643466,3284.562266956676,3307.1841042258525,3307.1841042258525,332392600.0,13817165.0,,,,,,,,,,,,,,,,
Germany,2024-09-01,417,186,20306.0,86769.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3309.82904343378,3331.5200079055057,3289.7147623697915,3308.026169549851,3308.026169549851,369207000.0,15126796.0,,,,,,,,,,,,,,,,
Germany,2024-10-01,514,226,20820.0,86995.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3388.1260933254075,3405.086967136549,3365.8052076256795,3382.519159731657,3382.519159731657,379886100.0,15661773.0,,,,,,,,,,,,,,,,
Germany,2024-11-01,347,99,21167.0,87094.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3359.432396298363,3385.5561872209823,3339.332856677828,3362.9671572730654,3362.9671572730654,421444500.0,14631332.0,,,,,,,,,,,,,,,,
Germany,2024-12-01,438,93,21605.0,87187.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3485.240017361112,3502.0533447265625,3470.2955322265625,3491.5650092230903,3491.5650092230903,357628500.0,12860260.0,,,,,,,,,,,,,,,,
Germany,2025-01-01,379,50,21984.0,87237.0,3.681830493,0.105538859,10.55388591,0.314662876,4.778508799,0.01510574,1.510574018,0.257550336,1.006711409,0.332697917,2.987239583,0.111286569,1.254063239,^TECDAX,3562.890458540483,3590.731367631392,3550.310890891335,3576.087746360085,3576.087746360085,413533200.0,,,,,,,,,,,,,,,,,
Israel,2022-03-01,59,370,59.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,44.6348716985327,45.30638922625867,43.83345213775745,44.548705059549086,44.548705059549086,1091400.0,1051493.0,79.12205605338058,57.28284436614947,79.11199219937173,57.018377355757146,-11928200000.0,23031200000.0,525000415276.6779,6.470371502324852,54930.72616025926,29.109054041052342,18960759000.0,4.725798005568095,6.01923990249634,,15417.46,
Israel,2022-04-01,69,521,128.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,42.23502376564905,42.676853837515765,41.54538157945534,41.94491119384766,41.94491119384766,789900.0,993727.0,79.12205605338058,57.28284436614947,79.11199219937173,57.018377355757146,-11928200000.0,23031200000.0,525000415276.6779,6.470371502324852,54930.72616025926,29.109054041052342,18960759000.0,4.725798005568095,6.01923990249634,,15417.46,
Israel,2022-05-01,50,853,178.0,1744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,38.73417190420013,39.46456870526764,38.18078366836821,38.9322756812686,38.9322756812686,1055400.0,1006538.0,79.12205605338058,57.28284436614947,79.11199219937173,57.018377355757146,-11928200000.0,23031200000.0,525000415276.6779,6.470371502324852,54930.72616025926,29.109054041052342,18960759000.0,4.725798005568095,6.01923990249634,,15417.46,
Israel,2022-06-01,136,7357,314.0,9101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,38.43424188100526,38.816966561495576,37.93842900954356,38.33638018653507,38.33638018653507,707700.0,947961.0,79.12205605338058,57.28284436614947,79.11199219937173,57.018377355757146,-11928200000.0,23031200000.0,525000415276.6779,6.470371502324852,54930.72616025926,29.109054041052342,18960759000.0,4.725798005568095,6.01923990249634,,15417.46,
Israel,2022-07-01,73,351,387.0,9452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,38.00524228604982,38.50119814606377,37.68631824840865,38.2898588180542,38.2898588180542,590400.0,939647.0,79.12205605338058,57.28284436614947,79.11199219937173,57.018377355757146,-11928200000.0,23031200000.0,525000415276.6779,6.470371502324852,54930.72616025926,29.109054041052342,18960759000.0,4.725798005568095,6.01923990249634,,15417.46,
Israel,2022-08-01,62,343,449.0,9795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,43.373368351780144,43.73729414061398,43.01277291152615,43.37669836956522,43.37669836956522,656700.0,1033767.0,79.12205605338058,57.28284436614947,79.11199219937173,57.018377355757146,-11928200000.0,23031200000.0,525000415276.6779,6.470371502324852,54930.72616025926,29.109054041052342,18960759000.0,4.725798005568095,6.01923990249634,,15417.46,
Israel,2022-09-01,63,463,512.0,10258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,38.2921276231532,38.58269976491992,37.80630656407404,38.19965816679455,38.19965816679455,510300.0,828738.0,79.12205605338058,57.28284436614947,79.11199219937173,57.018377355757146,-11928200000.0,23031200000.0,525000415276.6779,6.470371502324852,54930.72616025926,29.109054041052342,18960759000.0,4.725798005568095,6.01923990249634,,15417.46,
Israel,2022-10-01,73,260,585.0,10518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,36.2930143117524,36.77867637398524,35.87111326590072,36.37580853416806,36.37580853416806,838800.0,959635.0,79.12205605338058,57.28284436614947,79.11199219937173,57.018377355757146,-11928200000.0,23031200000.0,525000415276.6779,6.470371502324852,54930.72616025926,29.109054041052342,18960759000.0,4.725798005568095,6.01923990249634,,15417.46,
Israel,2022-11-01,65,464,650.0,10982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,39.14528733437688,39.586856887942886,38.78651289703936,39.17637543451218,39.17637543451218,641400.0,940176.0,79.12205605338058,57.28284436614947,79.11199219937173,57.018377355757146,-11928200000.0,23031200000.0,525000415276.6779,6.470371502324852,54930.72616025926,29.109054041052342,18960759000.0,4.725798005568095,6.01923990249634,,15417.46,
Israel,2022-12-01,58,266,708.0,11248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,39.23299890887584,39.56592011426239,38.84678552986177,39.18779536655971,39.18779536655971,414600.0,894994.0,79.12205605338058,57.28284436614947,79.11199219937173,57.018377355757146,-11928200000.0,23031200000.0,525000415276.6779,6.470371502324852,54930.72616025926,29.109054041052342,18960759000.0,4.725798005568095,6.01923990249634,,15417.46,
Israel,2023-01-01,433,1451,1141.0,12699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,39.32540448271892,39.69329142447486,39.07742673927374,39.454139709472656,39.454139709472656,291900.0,989664.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-02-01,51,269,1192.0,12968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,41.76225149093707,42.134073960614295,41.55977388877015,41.86340311953896,41.86340311953896,292800.0,915377.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-03-01,74,465,1266.0,13433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,41.67639729298604,41.96530824706474,41.3321669014905,41.677121867304265,41.677121867304265,424800.0,949033.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-04-01,55,428,1321.0,13861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,42.19683456595667,42.44436519789527,41.75822038349537,42.11636874550268,42.11636874550268,1129200.0,794129.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-05-01,85,540,1406.0,14401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,41.75837193295408,42.116281071409645,41.5330887054376,41.94368553161621,41.94368553161621,480600.0,812237.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-06-01,111,442,1517.0,14843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,47.04944616924959,47.40161933373431,46.69871197384174,47.03993043445406,47.03993043445406,595800.0,867888.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-06-01,111,442,1517.0,14843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,47.04944616924959,47.40161933373431,46.69871197384174,47.03993043445406,47.03993043445406,595800.0,867888.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-07-01,79,427,1596.0,15270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,50.24199857031031,50.48341338398889,49.57823148146888,50.01607799530029,50.01607799530029,608500.0,948664.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-08-01,58,235,1654.0,15505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,47.295106861835,47.69844289715636,46.64837757028103,47.16558655448582,47.16558655448582,1935500.0,888619.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-09-01,60,202,1714.0,15707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,45.85461815752668,46.11758820874449,45.40021305258434,45.686661911010745,45.686661911010745,334700.0,684570.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-10-01,73,253,1787.0,15960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,43.09500000693581,43.470454996282406,42.63090931285512,43.00045498934659,43.00045498934659,382600.0,737003.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-11-01,90,213,1877.0,16173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PTF,45.274761926560174,45.67476181756882,45.03285744076683,45.44523820422945,45.44523820422945,515300.0,743047.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2023-12-01,71,151,1948.0,16324.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,49.78050022125244,50.10850028991699,49.38300037384033,49.812499809265134,49.812499809265134,621800.0,772095.0,86.35245821331296,59.29640629133704,86.34847694472411,59.04229282954058,-8224000000.0,15110600000.0,513611100815.69104,2.423006910490116,52642.42674863078,34.84386959215856,18160193649.0,4.266089440822654,,,,
Israel,2024-01-01,186,244,2134.0,16568.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,49.5966667901902,50.06571469988142,49.13619050525484,49.55428568522135,49.55428568522135,723700.0,801555.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
Israel,2024-02-01,57,93,2191.0,16661.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,53.432000160217285,53.890999984741214,52.88299980163574,53.5204999923706,53.5204999923706,603500.0,758810.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
Israel,2024-03-01,92,128,2283.0,16789.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,56.67349967956543,57.31600017547608,56.04549980163574,56.73200035095215,56.73200035095215,473100.0,880731.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
Israel,2024-04-01,40,55,2323.0,16844.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,55.20090952786532,55.71227299083363,54.53272767500444,55.022272456776015,55.022272456776015,490700.0,732389.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
Israel,2024-05-01,76,94,2399.0,16938.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,57.96227264404297,58.42954548922452,57.45454545454545,58.00318232449618,58.00318232449618,381000.0,839359.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
Israel,2024-06-01,87,71,2486.0,17009.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,59.94947373239618,60.43368429886667,59.54736850136205,60.091579035708776,60.091579035708776,290800.0,771463.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
Israel,2024-07-01,87,83,2573.0,17092.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,62.14272689819336,62.70181794600053,61.288181651722304,61.873181949962266,61.873181949962266,336400.0,892946.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
Israel,2024-08-01,52,71,2625.0,17163.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,60.03590895912864,61.06454571810636,59.138181859796696,60.13045467029918,60.13045467029918,734800.0,724866.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
Israel,2024-09-01,45,18,2670.0,17181.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,60.8545000076294,61.40849990844727,60.036499404907225,60.74700012207031,60.74700012207031,406000.0,901542.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
Israel,2024-10-01,58,15,2728.0,17196.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,65.48000020566194,65.81260880180027,64.96347891766092,65.42086874920389,65.42086874920389,456800.0,857899.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
Israel,2024-11-01,36,8,2764.0,17204.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,71.57649993896484,72.38550033569337,70.91000099182129,71.83600006103515,71.83600006103515,961300.0,851480.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
Israel,2024-12-01,54,14,2818.0,17218.0,17.47009222,0.488023999,48.80239985,0.458974865,23.88714904,0.03021148,3.021148036,0.295302013,6.040268456,0.435854167,13.0484375,0.269198803,18.79986702,PTF,76.394285656157,77.07190522693452,75.28095245361328,76.08095187232608,76.08095187232608,1060500.0,992014.0,,,,,-6330800000.0,,,,,37.29727482629029,19863714000.0,,,,,
